Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2021-09-01 00:00:00,25.2,33.8,28.7,77,0,8.4,4,340,2,N 
2021-09-02 00:00:00,25,35,29.2,69,0,10.5,7,130,3,C 
2021-09-03 00:00:00,19,33.4,28.7,71,0,8.8,3,130,1,C 
2021-09-04 00:00:00,24,33,28.6,71,0,7,6,340,2,C 
2021-09-05 00:00:00,25.6,32.4,28.4,78,0,9.6,4,10,1,C 
2021-09-06 00:00:00,26,33.8,29.2,75,0,0.5,8,360,3,N 
2021-09-07 00:00:00,27.2,34,29.7,74,0,9.6,5,50,3,W 
2021-09-08 00:00:00,24.6,35.2,28.6,82,13.7,9.7,8,130,2,C 
2021-09-09 00:00:00,23,33.8,28.1,70,2.8,8.5,5,280,2,W 
2021-09-10 00:00:00,23,34,28.7,80,0,9.5,6,360,2,C 
2021-09-11 00:00:00,26,31.6,27.8,84,0,9.3,6,340,2,N 
2021-09-12 00:00:00,25.2,33.2,28.6,79,8.8,3.7,5,50,3,SE
2021-09-13 00:00:00,26.2,33,29.9,74,0.2,6.4,8,110,3,E 
2021-09-14 00:00:00,27.6,32.2,27.8,82,0,8.1,5,110,2,C 
2021-09-15 00:00:00,24,33.6,28.1,78,14.8,3.2,7,70,2,C 
2021-09-16 00:00:00,25.2,32.8,28.4,78,0,9.8,4,340,2,C 
2021-09-17 00:00:00,24,35.2,28.3,80,10.6,10.3,8,90,2,C 
2021-09-18 00:00:00,24.8,35.6,29.5,69,0,9.8,6,80,2,C 
2021-09-19 00:00:00,25.2,35.2,29.5,70,0,10.7,7,150,3,C 
2021-09-20 00:00:00,24.4,33,28.7,72,0,9.8,5,300,3,NW
2021-09-21 00:00:00,24.6,34.2,27.9,78,24.4,10.1,4,50,2,C 
2021-09-22 00:00:00,23.2,32.8,28.5,70,7.2,6.4,9,90,3,SE
2021-09-23 00:00:00,26.6,34.2,29.8,67,0.2,6.2,6,130,3,SE
2021-09-24 00:00:00,26,33.6,29.5,71,0.3,8.4,4,130,2,C 
2021-09-25 00:00:00,25.1,32.9,28.45,77,34.65,8.9,5,100,2,
2021-09-26 00:00:00,24.2,32.2,27.4,83,69,9.4,6,70,2,C 
2021-09-27 00:00:00,24.8,33.4,28.4,80,10.5,5.8,4,90,2,C 
2021-09-28 00:00:00,25.2,33.8,28.8,81,36,8.3,3,280,1,C 
2021-09-29 00:00:00,25,35.2,29.4,69,0,9,6,100,2,W 
2021-09-30 00:00:00,25.2,35.4,30.1,68,0,10.1,7,120,3,C 
2021-10-01 00:00:00,26.6,33.8,29.8,73,0,10.6,5,310,2,W 
2021-10-02 00:00:00,25.2,32.8,29.1,73,0,7.2,4,330,2,C 
2021-10-03 00:00:00,25.2,32.8,28.8,74,0,6.8,4,340,2,C 
2021-10-04 00:00:00,25.8,32.6,28.5,74,0,9.3,5,180,2,C 
2021-10-05 00:00:00,25.2,32.8,28.6,77,0,6.1,4,350,2,C 
2021-10-06 00:00:00,24.8,32.8,28.8,70,0,0,4,330,1,C 
2021-10-07 00:00:00,24.2,33.6,28.2,73,0,7.2,5,350,1,C 
2021-10-08 00:00:00,24.8,33.2,28.3,79,0,8.8,4,350,2,C 
2021-10-09 00:00:00,24.4,32.8,29,75,2.3,9.3,5,350,2,N 
2021-10-10 00:00:00,25,35.6,29.1,75,0,9.8,4,360,2,C 
2021-10-11 00:00:00,26,34.2,29.6,74,0,10.6,5,350,2,C 
2021-10-12 00:00:00,24.8,36,29.2,71,0,8.7,6,110,3,E 
2021-10-13 00:00:00,25.4,33.4,29.5,71,0,11.4,6,250,2,C 
2021-10-14 00:00:00,25.6,34.8,29.7,69,0,10.4,3,45,1,C 
2021-10-15 00:00:00,26,35,29.6,76,0,7.4,6,90,2,C 
2021-10-16 00:00:00,25.8,35,30.7,72,0,7.5,4,130,2,W 
2021-10-17 00:00:00,26.4,34,29.9,77,4.7,6.3,5,330,2,C 
2021-10-18 00:00:00,25.4,33.2,28.1,83,7.7,9,5,130,2,C 
2021-10-19 00:00:00,25.2,31.8,28.5,81,0.4,3.3,4,310,2,C 
2021-10-20 00:00:00,25.8,33,29.5,80,0,6.6,5,330,2,C 
2021-10-21 00:00:00,26,32.6,29.3,82,10.2,9.5,5,350,2,C 
2021-10-22 00:00:00,24.8,33.2,27.6,86,15,9.8,4,340,1,C 
2021-10-23 00:00:00,25,34.8,29.3,78,12.3,9.1,4,140,2,C 
2021-10-24 00:00:00,26,32.2,29.1,81,9.3,7,5,90,2,C 
2021-10-25 00:00:00,26,33.2,29.5,80,0,0,5,280,2,C 
2021-10-26 00:00:00,23.4,34.6,29.2,76,34.3,9.8,4,360,2,C 
2021-10-27 00:00:00,26.4,34,29.1,78,0.3,8.8,6,30,3,SE
2021-10-28 00:00:00,26.2,33.8,29.7,75,1.7,7.7,6,350,3,C 
2021-10-29 00:00:00,26.4,32.2,28.5,84,3.1,7.3,6,250,1,C 
2021-10-30 00:00:00,26.4,32,28,84,8.4,4.7,4,250,2,C 
2021-10-31 00:00:00,26.4,33.4,28.6,84,9.4,6,6,330,2,C 
2021-11-01 00:00:00,25,32.4,28.4,82,32,6.6,5,350,2,C 
2021-11-02 00:00:00,25.4,31.8,27.6,85,3.4,5.8,3,360,2,C 
2021-11-03 00:00:00,25.2,31.8,28.4,82,3,4.6,6,310,2,C 
2021-11-04 00:00:00,26.2,32.8,27.9,85,0,8.7,5,260,2,C 
2021-11-05 00:00:00,22.8,31.4,28,84,110.8,8,4,340,2,N 
2021-11-06 00:00:00,26.2,32.4,29.8,78,0,4.5,5,10,2,C 
2021-11-07 00:00:00,26.4,32.4,29.4,81,3.6,7.9,5,340,2,N 
2021-11-08 00:00:00,24.4,32,28.5,83,1.8,7.5,5,360,1,C 
2021-11-09 00:00:00,26.6,32.2,29,82,0,4.7,5,340,2,C 
2021-11-10 00:00:00,25.4,31.4,27.4,89,9.4,4.1,3,360,1,C 
2021-11-11 00:00:00,24.8,31,27.9,85,42.4,5.6,4,260,1,C 
2021-11-12 00:00:00,25.6,30.6,26.9,87,0.5,1.2,3,330,1,C 
2021-11-13 00:00:00,24.4,31.4,27.8,85,30.6,0.5,5,320,2,C 
2021-11-14 00:00:00,25.2,31,28,84,19.1,8.4,4,150,1,C 
2021-11-15 00:00:00,25.4,29.2,26.1,92,0,2.9,4,250,1,C 
2021-11-16 00:00:00,24,30.6,26.8,86,53.2,0,4,200,2,C 
2021-11-17 00:00:00,24.4,32.4,27.9,80,0.6,2.3,5,360,2,C 
2021-11-18 00:00:00,25.2,32,28.1,81,4,5.1,5,320,2,C 
2021-11-19 00:00:00,26,31.6,28.3,83,0,7.5,5,360,2,W 
2021-11-20 00:00:00,24.8,30,27.1,88,2.8,5.6,4,110,1,C 
2021-11-21 00:00:00,25.6,31.4,28.2,84,0,0,5,340,2,C 
2021-11-22 00:00:00,25.4,30.4,27.7,86,0.8,4.1,5,310,3,W 
2021-11-23 00:00:00,24.8,31,27.9,86,4.1,3.5,5,350,2,N 
2021-11-24 00:00:00,25.2,30.6,27.8,84,4.1,3.5,4,280,1,C 
2021-11-25 00:00:00,26,31.4,27.7,87,0.4,2.3,5,340,2,C 
2021-11-26 00:00:00,24.8,31.4,27.2,86,1.1,4,6,360,1,C 
2021-11-27 00:00:00,24.2,30.6,27.3,86,15.9,2.5,5,360,2,C 
2021-11-28 00:00:00,25,28.4,26.8,90,1.6,3.8,3,330,1,C 
2021-11-29 00:00:00,25,31.4,27.8,82,0,0,7,45,3,N 
2021-11-30 00:00:00,25.2,31.4,28.1,80,4.5,7.1,5,45,2,C 
2021-12-01 00:00:00,23.8,31.4,27.6,79,1.8,8.2,5,360,2,C 
2021-12-02 00:00:00,25,32.2,28.4,79,0,6.5,5,310,1,C 
2021-12-03 00:00:00,25.6,30.8,28.3,85,3.2,6,4,350,1,C 
2021-12-04 00:00:00,25.4,30.6,27.7,87,1.1,0.9,5,320,2,C 
2021-12-05 00:00:00,25,30.4,26.9,86,3.1,1.6,6,290,2,W 
2021-12-06 00:00:00,24.4,30.2,27,91,3.8,0.2,5,300,2,C 
2021-12-07 00:00:00,24.6,31,27.5,84,6,0,6,310,3,W 
2021-12-08 00:00:00,25.6,31.8,28.3,83,0.6,2.8,8,300,4,W 
2021-12-09 00:00:00,25.8,31.6,28.4,82,0,5.6,7,280,2,C 
2021-12-10 00:00:00,25.8,31,27.5,84,0,5.3,6,300,2,C 
2021-12-11 00:00:00,25,31,27.8,84,3.7,2.3,5,290,2,C 
2021-12-12 00:00:00,25.4,31.8,29.2,80,0.6,2.3,5,340,2,C 
2021-12-13 00:00:00,26.4,31.6,28.7,85,0,7,4,350,2,C 
2021-12-14 00:00:00,26.4,31.4,28.05,87.5,0.4,6.6,4.5,355,2,
2021-12-15 00:00:00,26.4,31.2,27.4,90,0.8,6.2,5,360,2,C 
2021-12-16 00:00:00,24.2,32,27.7,86,12.8,4.6,4,330,2,C 
2021-12-17 00:00:00,24.6,32,28.3,84,4,3.6,4,350,2,C 
2021-12-18 00:00:00,26.6,31.8,28.3,88,3.3,7.8,4,330,2,C 
2021-12-19 00:00:00,25.2,32.2,28.5,83,2.9,3.4,5,360,2,C 
2021-12-20 00:00:00,26.2,31.2,28,85,0.9,8.3,6,340,2,C 
2021-12-21 00:00:00,25.6,29.4,26.5,90,5.8,2.1,3,120,1,C 
2021-12-22 00:00:00,23.4,31.2,27.8,84,3.1,0,4,330,2,C 
2021-12-23 00:00:00,25.8,32.2,28.4,80,0,9,5,360,2,C 
2021-12-24 00:00:00,24.2,31.2,27.4,86,22.2,5.6,4,350,2,C 
2021-12-25 00:00:00,26,31.2,27.8,84,0,7.1,4,360,2,C 
2021-12-26 00:00:00,24.8,32,27.3,86,11,3,5,330,2,C 
2021-12-27 00:00:00,25,31.2,26.9,86,5.5,6.2,11,250,2,C 
2021-12-28 00:00:00,23.8,30.8,27.6,84,56.8,3.1,7,320,2,W 
2021-12-29 00:00:00,25.2,31.2,27.7,84,8.1,5.3,5,330,2,C 
2021-12-30 00:00:00,25,31,28,83,0,5.7,5,360,1,C 
2021-12-31 00:00:00,25.2,31,26.8,86,11.5,3.2,5,340,1,C 
2022-01-01 00:00:00,23.4,30.8,27.8,80,68.5,5.7,5,350,2,C 
2022-01-02 00:00:00,24.6,31.2,27.6,84,0.2,5.7,5,350,2,C 
2022-01-03 00:00:00,25.4,31.4,28.1,83,0,6.6,4,330,1,C 
2022-01-04 00:00:00,24.4,31.8,28.2,78,0,6,4,340,2,C 
2022-01-05 00:00:00,25.2,30.8,27.8,79,0,7.1,4,360,2,C 
2022-01-06 00:00:00,25.6,31,27.1,84,2,6.5,4,360,2,C 
2022-01-07 00:00:00,23,31,26.9,86,58.8,4.5,5,350,2,C 
2022-01-08 00:00:00,25,30.8,27.7,83,0.4,5.7,5,360,2,N 
2022-01-09 00:00:00,26,29.8,27.5,87,1.2,7,4,290,2,C 
2022-01-10 00:00:00,25.2,31,27.3,87,4,0,5,320,2,C 
2022-01-11 00:00:00,25.4,31.2,26.8,88,1,6.9,8,300,3,W 
2022-01-12 00:00:00,24.4,29.6,26.4,88,23.5,5.2,6,270,3,W 
2022-01-13 00:00:00,25,30.6,26.4,86,0.2,0,10,330,3,W 
2022-01-14 00:00:00,24.8,30.2,27.1,83,16.3,3.1,8,330,4,W 
2022-01-15 00:00:00,25.2,29,27.1,84,0,1,6,250,4,W 
2022-01-16 00:00:00,25.6,28.8,26.7,89,10.5,0.6,6,270,2,C 
2022-01-17 00:00:00,25.2,31.6,27.6,83,0.8,0,6,350,2,C 
2022-01-18 00:00:00,22.8,30.8,26.9,86,60.5,5.6,8,300,4,W 
2022-01-19 00:00:00,24.4,30.4,27.1,86,4.6,3.2,7,280,4,NW
2022-01-20 00:00:00,24.2,29.8,26.2,91,50,7,6,320,2,C 
2022-01-21 00:00:00,23.4,30.6,26.8,86,2.4,1.1,5,320,2,NW
2022-01-22 00:00:00,25.4,31.4,28.2,82,11.6,6.9,8,320,2,C 
2022-01-23 00:00:00,25.4,31,27.6,85,0,0,6,320,2,C 
2022-01-24 00:00:00,24.8,31.8,28.1,83,0.8,5.1,5,330,2,NW
2022-01-25 00:00:00,25.4,31.6,28.3,79,0,9.4,7,180,3,NW
2022-01-26 00:00:00,25.2,30.6,27.3,87,1.7,6.2,11,290,4,W 
2022-01-27 00:00:00,24.8,31.4,27.5,86,10.3,3.7,8,320,3,C 
2022-01-28 00:00:00,25.4,31.8,27.9,80,0,5.4,5,330,2,C 
2022-01-29 00:00:00,25.6,32,28.2,82,0,5.9,7,350,3,C 
2022-01-30 00:00:00,26,32.4,28.7,81,0,6.2,6,330,3,NW
2022-01-31 00:00:00,25.8,30.4,27.6,82,0,7.2,7,330,2,C 
2022-02-01 00:00:00,25.2,31.8,27.2,86,3.3,1.4,9,270,3,W 
2022-02-02 00:00:00,23.2,31.2,27.4,86,7.6,6.4,7,290,3,W 
2022-02-03 00:00:00,25.2,31.8,28.4,80,0,5.3,5,290,2,C 
2022-02-04 00:00:00,25.8,31.6,28,82,0,6.9,7,290,2,C 
2022-02-05 00:00:00,25.4,30.4,26.1,91,4.2,4.4,6,270,1,C 
2022-02-06 00:00:00,25,30.8,27.3,86,24.9,0.3,10,300,4,W 
2022-02-07 00:00:00,23.4,28.2,25.3,93,33,5.8,4,280,2,W 
2022-02-08 00:00:00,23.4,30.4,26.9,86,4.4,0,10,290,3,W 
2022-02-09 00:00:00,24.6,31.6,27.2,84,15.2,1.2,8,290,2,C 
2022-02-10 00:00:00,23.8,30.8,27.2,84,5,6.7,7,280,3,C 
2022-02-11 00:00:00,24.6,31.4,27.9,82,52.5,3.2,6,310,3,NW
2022-02-12 00:00:00,24.6,30.4,27,89,10.2,5.5,6,310,3,C 
2022-02-13 00:00:00,24,30.4,26.7,89,41.7,5,6,310,2,NW
2022-02-14 00:00:00,24.2,33.2,27.3,82,3,1.1,4,100,1,C 
2022-02-15 00:00:00,24.2,31.6,27.7,85,24.4,4.4,3,60,1,C 
2022-02-16 00:00:00,25.8,34.4,28.1,83,0,2.2,7,110,2,C 
2022-02-17 00:00:00,24.4,32.6,27.2,87,6.4,8.9,5,90,2,C 
2022-02-18 00:00:00,24.2,27,25.5,94,32.7,6,4,80,1,C 
2022-02-19 00:00:00,24,31.2,27.5,82,28.5,0,4,300,1,C 
2022-02-20 00:00:00,25.4,31.6,27.7,86,14.25,9.1,4,350,1,C 
2022-02-21 00:00:00,23.8,30.6,27.3,83,0,1.6,4,340,2,C 
2022-02-22 00:00:00,23.8,31.6,26.9,85,10.8,0.4,4,290,1,C 
2022-02-23 00:00:00,23.6,31.2,27.3,83,0,1,6,180,2,C 
2022-02-24 00:00:00,24,31.4,27.8,86,3,4.8,5,340,2,C 
2022-02-25 00:00:00,23.8,30.6,27.2,84,3.4,8.5,4,330,2,C 
2022-02-26 00:00:00,25.4,31.4,28.3,84,0,4.2,5,320,2,W 
2022-02-27 00:00:00,26,31.8,28.8,74,2.6,5.5,9,330,4,W 
2022-02-28 00:00:00,24.6,29.6,27.2,90,19.8,6.8,10,270,3,W 
2022-03-01 00:00:00,24.4,31,27.2,86,13.2,0,8,280,3,W 
2022-03-02 00:00:00,24.2,31.6,27.3,88,0,6.1,8,320,4,W 
2022-03-03 00:00:00,24.2,31.2,27.6,85,18.5,8.1,5,290,2,C 
2022-03-04 00:00:00,25.2,30.8,27.8,84,1.2,6.4,5,340,2,C 
2022-03-05 00:00:00,25.2,31.2,27.5,90,0,6.3,5,340,1,C 
2022-03-06 00:00:00,25,31.4,27.9,86,1,4.4,4,360,2,C 
2022-03-07 00:00:00,26,31.2,27.1,91,0,7.3,3,330,1,C 
2022-03-08 00:00:00,23.8,31,26.3,89,11.4,2.3,6,340,2,C 
2022-03-09 00:00:00,24.4,30.8,26.9,90,29,7.1,6,330,2,C 
2022-03-10 00:00:00,24,30.6,27.1,88,5.9,2.5,4,280,2,C 
2022-03-11 00:00:00,24.4,31,27.7,85,0.5,4.9,6,320,3,W 
2022-03-12 00:00:00,25,30.6,27.3,90,17.5,8.3,5,350,2,C 
2022-03-13 00:00:00,25,31.4,28.6,84,5.6,1.2,6,340,2,C 
2022-03-14 00:00:00,25,32.4,27.2,90,5.8,9.4,6,320,2,NW
2022-03-15 00:00:00,25.2,30.4,27,94,20.9,7.5,2,320,0,C 
2022-03-16 00:00:00,24,32,27.5,83,4.9,0.5,5,350,2,C 
2022-03-17 00:00:00,24.6,31.6,28.2,80,0,6.9,5,330,2,C 
2022-03-18 00:00:00,25.6,32.2,29.2,84,0,10.2,6,290,2,W 
2022-03-19 00:00:00,26.6,32.2,26.8,88,0,8.8,5,290,2,C 
2022-03-20 00:00:00,24.4,32.2,27.9,87,19.5,5.3,4,120,2,C 
2022-03-21 00:00:00,25,31.4,28.4,81,4,6,5,360,2,C 
2022-03-22 00:00:00,25.4,30.6,27.3,86,0,5.3,4,340,1,C 
2022-03-23 00:00:00,25.2,31.8,28.5,85,4.7,2.4,7,240,3,W 
2022-03-24 00:00:00,24.8,31.6,28.2,84,1.2,3.3,6,340,2,C 
2022-03-25 00:00:00,25,31.8,28.4,79,0,9,4,330,1,C 
2022-03-26 00:00:00,26.2,32.2,28.8,82,0,7.4,6,330,2,W 
2022-03-27 00:00:00,26,31.9,28.6,80,0,7.7,5.5,340,2,
2022-03-28 00:00:00,25.8,31.6,28.4,78,0,8,5,350,2,C 
2022-03-29 00:00:00,24.8,32,28.8,76,0,4.6,6,280,2,C 
2022-03-30 00:00:00,25.4,32.6,28.9,76,0,8.5,5,340,2,C 
2022-03-31 00:00:00,24.8,32.6,28.3,74,0,9.4,5,20,2,C 
2022-04-01 00:00:00,24.2,33,28,82,14.5,8.2,4,280,2,C 
2022-04-02 00:00:00,24.6,32.4,28.3,76,1,8.7,5,360,2,C 
2022-04-03 00:00:00,26.2,32.2,28.1,81,0,9.6,4,340,2,C 
2022-04-04 00:00:00,24.4,32.4,28.3,80,0,6,4,290,2,SE
2022-04-05 00:00:00,23.8,32,28.7,80,0,8,4,270,2,W 
2022-04-06 00:00:00,25,34.8,28.9,77,21.2,9.2,5,260,2,C 
2022-04-07 00:00:00,25,32,28,84,11.1,8.2,4,270,2,C 
2022-04-08 00:00:00,24.8,32,28,78,1,5.8,5,140,2,C 
2022-04-09 00:00:00,25.2,32.8,27.9,81,1,7.8,5,350,2,C 
2022-04-10 00:00:00,25.2,32.4,28.7,78,2.7,7.9,3,120,1,C 
2022-04-11 00:00:00,25.8,33.6,28.9,82,0,5.8,6,360,3,NW
2022-04-12 00:00:00,24,32.4,28.4,75,32.2,10,4,350,2,N 
2022-04-13 00:00:00,25.2,33.2,28.6,75,0,8.3,5,350,2,C 
2022-04-14 00:00:00,26,32.8,29.3,75,0,9,5,340,2,C 
2022-04-15 00:00:00,25.2,33.6,28.9,74,0,8.9,5,330,2,C 
2022-04-16 00:00:00,26.2,33.6,29.5,77,0,10.4,6,360,3,N 
2022-04-17 00:00:00,24.4,34,29,78,0,10.2,5,360,2,N 
2022-04-18 00:00:00,24.8,33,29.1,82,7,10.4,6,350,2,C 
2022-04-19 00:00:00,26,32.4,28,84,2.4,9.6,5,330,2,N 
2022-04-20 00:00:00,24.4,31.4,27.4,86,5.4,8,4,350,2,N 
2022-04-21 00:00:00,24.8,29.4,25.5,94,4.6,5,10,280,2,C 
2022-04-22 00:00:00,23.6,32.4,28.2,78,4.4,1.9,5,50,2,C 
2022-04-23 00:00:00,24.8,33.8,27.7,82,0,10.1,4,120,2,C 
2022-04-24 00:00:00,25,32.2,28.5,82,6.2,7.4,5,340,1,C 
2022-04-25 00:00:00,24.6,32.4,28,84,0.3,6.1,5,320,2,C 
2022-04-26 00:00:00,24.8,31.6,27.2,90,15.2,6.6,7,360,1,C 
2022-04-27 00:00:00,25.4,31.6,28,84,0,2.6,4,0,1,C 
2022-04-28 00:00:00,25,31.6,27.7,82,3.8,4.5,4,290,2,W 
2022-04-29 00:00:00,26,32,28.3,81,0,2,5,350,2,C 
2022-04-30 00:00:00,26.4,33.2,28.8,81,2.5,5.5,5,320,2,C 
2022-05-01 00:00:00,26.1,33.8,29.2,77.5,1.25,6,6,185,2.5,
2022-05-02 00:00:00,25.8,34.4,29.6,74,0,6.5,7,50,3,SE
2022-05-03 00:00:00,25.8,35.2,30.2,70,0,7.1,8,120,3,SE
2022-05-04 00:00:00,26,33.8,28.9,78,0,9.5,8,350,2,N 
2022-05-05 00:00:00,25,33.2,29,76,0,9.5,5,350,2,C 
2022-05-06 00:00:00,25.5,33.5,29.4,76,0.5,8.5,5.5,225,2.5,
2022-05-07 00:00:00,26,33.8,29.8,76,1,7.5,6,100,3,C 
2022-05-08 00:00:00,24.6,32.8,28.7,83,18.8,9.5,7,120,2,NW
2022-05-09 00:00:00,26,32.4,27.5,85,0,8.4,4,290,2,C 
2022-05-10 00:00:00,25,34,29.4,77,28.2,4,5,80,2,C 
2022-05-11 00:00:00,26.4,32.2,29.1,81,0,6.8,5,340,2,N 
2022-05-12 00:00:00,26,32.8,29.2,82,10.5,6.3,6,350,2,NW
2022-05-13 00:00:00,26.2,32.8,29,82,0,6.5,6,340,2,N 
2022-05-14 00:00:00,26.8,32.6,28.1,84,0,8.5,5,350,2,N 
2022-05-15 00:00:00,25.4,33.2,28.4,85,4.7,3.9,4,100,1,C 
2022-05-16 00:00:00,26.6,32.8,28.6,83,0,6.2,5,340,1,C 
2022-05-17 00:00:00,22,34.4,28.4,76,0,8.3,4,150,1,C 
2022-05-18 00:00:00,25.2,34.6,28.9,80,0.4,7.9,5,90,3,C 
2022-05-19 00:00:00,25.8,33.2,28.8,79,3.2,8.5,5,130,2,C 
2022-05-20 00:00:00,24.2,33.4,28.2,82,8.2,6.5,4,70,2,C 
2022-05-21 00:00:00,24.8,32.6,27.9,81,51.4,9.1,5,140,2,SE
2022-05-22 00:00:00,25.6,33,29.2,74,1,3.2,7,130,3,SE
2022-05-23 00:00:00,26.2,32.2,29.1,74,0.4,6.5,7,120,2,SE
2022-05-24 00:00:00,26.6,33.6,29.5,74,0,1.5,4,150,2,SE
2022-05-25 00:00:00,26.8,31.2,28.4,80,17.9666666666667,6.5,4,160,2,C 
2022-05-26 00:00:00,25,31.5,27.95,81,35.9333333333333,3.6,4.5,250,2,
2022-05-27 00:00:00,23.2,31.8,27.5,82,53.9,0.7,5,340,2,C 
2022-05-28 00:00:00,25,32.4,28.3,78,0,8.7,5,340,2,C 
2022-05-29 00:00:00,24.8,31.4,27.9,82,0,10.9,5,290,2,C 
2022-05-30 00:00:00,24.2,32,28.1,79,8,5.4,7,330,2,NW
2022-05-31 00:00:00,25,31.8,28.2,79,0,10.5,6,340,2,N 
2022-06-01 00:00:00,25,32.6,28.4,79,0,10.5,5,40,1,C 
2022-06-02 00:00:00,24.8,32.8,28.5,79,0,5.5,4,330,2,C 
2022-06-03 00:00:00,24.4,32.8,27.8,83,3.4,8.7,4,270,1,C 
2022-06-04 00:00:00,23.8,33.8,27.9,80,3,5.3,4,360,2,C 
2022-06-05 00:00:00,24.6,33,26.9,84,0,8.3,4,220,2,C 
2022-06-06 00:00:00,23,31.4,26.3,88,48.5,6.3,5,310,2,NW
2022-06-07 00:00:00,23.6,33.6,27.7,80,16.4,2.7,8,310,4,NW
2022-06-08 00:00:00,25.4,33.2,28.2,80,0,7.5,8,80,3,SE
2022-06-09 00:00:00,24,32.4,27.6,80,0,3.4,6,50,3,SE
2022-06-10 00:00:00,23.8,34.4,28.8,75,0,3.9,8,30,2,C 
2022-06-11 00:00:00,25.4,33.4,28.7,79,0,8.3,4,110,2,C 
2022-06-12 00:00:00,24,32.8,27.9,82,32.3,9.4,4,50,2,C 
2022-06-13 00:00:00,23.2,32.2,27.5,83,30.6,8,5,20,2,C 
2022-06-14 00:00:00,24.8,33.2,28.3,76,0.4,5.3,7,65,3,E 
2022-06-15 00:00:00,26,32,28.5,77,0,8,7,130,3,E 
2022-06-16 00:00:00,25.4,33,28.5,76,0.3,3,6,115,3,E 
2022-06-17 00:00:00,25,31.2,27.7,80,1.5,5.3,3,50,1,C 
2022-06-18 00:00:00,22.6,31.6,27.1,82,0.6,0,4,350,1,C 
2022-06-19 00:00:00,23.1,32.9,27.75,80,2.2,0.9,4.5,230,1.5,
2022-06-20 00:00:00,23.6,34.2,28.4,78,3.8,1.8,5,110,2,C 
2022-06-21 00:00:00,24,32.4,27.8,82,6,9.6,5,330,2,C 
2022-06-22 00:00:00,24.6,33.4,28.9,72,0,8.4,8,105,3,E 
2022-06-23 00:00:00,23.2,33.4,27.1,79,0,10,4,280,2,NE
2022-06-24 00:00:00,23.6,32,27.5,81,2.6,6.5,4,300,2,NW
2022-06-25 00:00:00,24,32,27.3,82,0,5.2,6,120,1,C 
2022-06-26 00:00:00,23.8,30.4,26.6,88,39.7,6.2,4,350,2,W 
2022-06-27 00:00:00,24.6,31.4,27.2,87,7.1,1.1,4,20,1,C 
2022-06-28 00:00:00,23.4,32.8,27.6,78,35.2,5.4,4,290,1,C 
2022-06-29 00:00:00,24.8,34.6,28.3,64,0,6.6,4,100,1,C 
2022-06-30 00:00:00,21,32.4,26.5,72,0,9.5,4,270,2,W 
2022-07-01 00:00:00,23.2,33.8,27.9,74,0,9.7,7,100,3,SE
2022-07-02 00:00:00,23.4,34.4,28.9,70,0,9.5,7,55,3,C 
2022-07-03 00:00:00,25,33.2,28.8,80,5,10,6,100,3,SE
2022-07-04 00:00:00,26,32.4,28.9,80,0,9,5,130,2,C 
2022-07-05 00:00:00,25.6,33.2,28.6,81,0,5,5,330,2,C 
2022-07-06 00:00:00,25,32.4,27.3,87,4.8,7.8,5,350,2,C 
2022-07-07 00:00:00,24.2,33.8,28.6,81,2.7,4.2,6,330,2,C 
2022-07-08 00:00:00,23.6,34,27.8,75,0,8.3,6,280,2,NW
2022-07-09 00:00:00,21.6,33.4,27.4,65,0,10,7,120,2,E 
2022-07-10 00:00:00,22.8,33.8,27.6,71,0.2,9,9,80,3,E 
2022-07-11 00:00:00,24.6,33.4,27.6,78,0,10.5,5,130,2,C 
2022-07-12 00:00:00,25.8,34,29,76,0,2.2,7,60,4,E 
2022-07-13 00:00:00,25.2,32.2,28,86,1.4,9.8,6,110,2,C 
2022-07-14 00:00:00,24,32.8,27.7,84,67.1,2.8,6,80,3,E 
2022-07-15 00:00:00,26,33.6,29.2,76,0.6,7,6,150,2,C 
2022-07-16 00:00:00,27,32.4,28.3,79,0,9.4,8,250,2,SE
2022-07-17 00:00:00,23.4,29.6,26.4,86,43.7,0,4,340,1,N 
2022-07-18 00:00:00,24.6,32.6,27.9,80,0,3,6,70,2,C 
2022-07-19 00:00:00,24.8,34,28.6,73,0,7.8,5,110,2,E 
2022-07-20 00:00:00,23.4,33.8,28.6,72,0,9.6,5,90,3,C 
2022-07-21 00:00:00,21.2,35.2,28.8,71,0,10.4,6,80,2,C 
2022-07-22 00:00:00,24.2,33.4,29,72,0,8.7,6,50,3,E 
2022-07-23 00:00:00,24.8,33.8,28.2,78,0,5.2,6,60,3,E 
2022-07-24 00:00:00,23.8,33.8,28.5,78,0,6.8,4,300,2,W 
2022-07-25 00:00:00,22.8,33.4,27.75,74.5,0,7.75,4,210,1.5,
2022-07-26 00:00:00,21.8,33,27,71,0,8.7,4,120,1,C 
2022-07-27 00:00:00,24,33.8,28.7,71,0,10.5,8,110,3,E 
2022-07-28 00:00:00,26.2,33.8,29.4,68,0,9,6,80,2,E 
2022-07-29 00:00:00,25.6,33.4,29,66,0,9.2,6,150,3,E 
2022-07-30 00:00:00,23.8,32.8,27.7,76,0,7.6,5,90,2,C 
2022-07-31 00:00:00,23.6,33.8,27.8,76,0,9.6,8,330,2,C 
